"PAIS","PROVINCIA","MUNICIPIO"
"MEXICO","YUCATAN","TIZIMíN"
"ESPAÑA","ZAMORA","BERMILLO_DE_SAYAGO"
"TAILANDIA","SAMUT_PRAKAN","SIN_INFORMAR"
"ESPAÑA","GIRONA","RIELLS_I_VIABREA"
" ","SAN LUIS","JUNIN"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","AVELLANEDA"
"ESPAÑA","SEGOVIA","AGUILAFUENTE"
"DINAMARCA","VESTSJALLAND","SIN_INFORMAR"
"ESPAÑA","MALAGA","GENALGUACIL"
"ARGENTINA","JUJUY","DR_MANUEL_BELGRANO"
"ARGENTINA","CORDOBA","RíO_CUARTO"
"ARGENTINA","CORDOBA","SAN_ALBERTO"
"ARGENTINA","LA_PAMPA","MARACó"
"ARGENTINA","BUENOS_AIRES","NECOCHEA"
"ARGENTINA","MISIONES","CANDELARIA"
"ARGENTINA","SAN_JUAN","ZONDA"
"ESTADOS_UNIDOS","NORTH_CAROLINA","SIN_INFORMAR"
"ESTADOS_UNIDOS","INDIANA","SIN_INFORMAR"
"AUSTRALIA","AUSTRALIAN_CAPITAL_TERRITORY","SIN_INFORMAR"
"ESPAÑA","MALLORCA","INCA"
"ESPAÑA","GIRONA","ROSES"
"ESPAÑA","GIRONA","TOSSA_DE_MAR"
"ESPAÑA","ZAMORA","ZAMORA"
"ISLAS_CAIMAN","SIN_INFORMAR","SIN_INFORMAR"
"CHILE","VALPARAISO","LOS_ANDES"
" ","CORDOBA","MARCOS JUAREZ"
"BRASIL","RIO_DE_JANEIRO","MACAé"
"ESPAÑA","NAVARRA","IRURTZUN"
"ARGENTINA","CATAMARCA","CHOYA"
"ESPAÑA","SEVILLA","ESTEPA"
"ESPAÑA","CANTABRIA","TORRELAVEGA"
" ","JUJUY","TILCARA"
"ESPAÑA","BARCELONA","POLINYA"
"RUSIA","SVERDLOVSK","SIN_INFORMAR"
"SIRIA","TARTUS","SIN_INFORMAR"
"ESPAÑA","NAVARRA","ALSASUA"
"ESPAÑA","VALLADOLID","TORDESILLAS"
"ISLANDIA","REYKJAVIK","SIN_INFORMAR"
"ESPAÑA","BURGOS","QUINTANAR_DE_LA_SIERRA"
"MEXICO","MORELOS","JIUTEPEC"
"ESPAÑA","TARRAGONA","SARRAL"
"ESPAÑA","VALENCIA","ALBUIXECH"
"ESPAÑA","TOLEDO","SEGURILLA"
"GUATEMALA","RETALHULEU","SIN_INFORMAR"
"ESPAÑA","TERUEL","AGUAVIVA"
"CUBA","HOLGUIN","SIN_INFORMAR"
"ESPAÑA","HUELVA","PALMA_DEL_CONDADO__LA"
"MEXICO","NAYARIT","ACAPONETA"
"RUSIA","BRYANSK","SIN_INFORMAR"
"ESPAÑA","CADIZ","UBRIQUE"
"ESPAÑA","AVILA","CARDEÑOSA"
"ESPAÑA","TARRAGONA","SECUITA__LA"
"REINO_UNIDO","GREENWICH","SIN_INFORMAR"
"ESPAÑA","BARCELONA","CASTELLVI_DE_ROSANES"
"ESPAÑA","SEVILLA","AGUADULCE"
"ESPAÑA","GUADALAJARA","MANTIEL"
"ARGENTINA","TUCUMAN","YERBA_BUENA"
"ESPAÑA","GIRONA","VIDRERES"
"FRANCIA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","MALLORCA","LLUCMAJOR"
"ESPAÑA","VIZCAYA","BILBAO"
"ESPAÑA","MURCIA","TORRE_PACHECO"
"ARGENTINA","SAN_JUAN","SIN_INFORMAR"
"PORTUGAL","FARO","SIN_INFORMAR"
"MEXICO","DISTRITO_FEDERAL","TLALPAN"
"BRASIL","ALAGOAS","SIN_INFORMAR"
"MEXICO","GUANAJUATO","SALAMANCA"
"ESPAÑA","LA_CORUÑA","CAMARIÑAS"
"REPUBLICA_DOMINICANA","ESPAILLAT","SIN_INFORMAR"
"ISRAEL","HADAROM","SIN_INFORMAR"
"ESPAÑA","CASTELLON","MONCOFA"
"ARGENTINA","SAN_LUIS","MERLO"
"ESPAÑA","JAEN","VILLANUEVA_DEL_ARZOBISPO"
"ESPAÑA","MADRID","GARGANTA_DE_LOS_MONTES"
"ESPAÑA","ALICANTE","CAÑADA"
"ESPAÑA","VALENCIA","GUADASSUAR"
"BOLIVIA","EL_BENI","CERCADO"
"MEXICO","GUERRERO","SIN_INFORMAR"
"FRANCIA","CORSE","SIN_INFORMAR"
"ESPAÑA","MADRID","NAVACERRADA"
"ESPAÑA","BARCELONA","PREMIA_DE_DALT"
"ESPAÑA","LA_CORUÑA","ORTIGUEIRA"
"ESPAÑA","TOLEDO","ALCOLEA_DE_TAJO"
"ESPAÑA","BARCELONA","DOSRIUS"
"ESPAÑA","ALMERIA","CARBONERAS"
"ESPAÑA","GRANADA","GOJAR"
"GUATEMALA","SANTA_ROSA","SIN_INFORMAR"
"SAN_MARINO","FAETANO","SIN_INFORMAR"
"BRASIL","SANTA_CATARINA","CAMPOS_DE_LAGES"
"ESPAÑA","BARCELONA","SANT_ANDREU_DE_LA_BARCA"
"ESPAÑA","LA_CORUÑA","CORUÑA__A"
"ESPAÑA","PONTEVEDRA","SALCEDA_DE_CASELAS"
"ESPAÑA","GRANADA","ALMUÑECAR"
"COLOMBIA","SAN_ANDRES_Y_PROVIDENCIA","SIN_INFORMAR"
"ESPAÑA","TOLEDO","NAVALUCILLOS__LOS"
"REINO_UNIDO","SOMERSET","SIN_INFORMAR"
"COSTA_RICA","CARTAGO","SIN_INFORMAR"
"ESPAÑA","VALENCIA","XIRIVELLA"
"ESPAÑA","GUADALAJARA","SACEDON"
"PORTUGAL","COIMBRA","SIN_INFORMAR"
"ESPAÑA","SALAMANCA","BEJAR"
"ESPAÑA","MURCIA","ALCAZARES__LOS"
" ","CORDOBA","SAN ALBERTO"
"ESPAÑA","NAVARRA","BERRIOPLANO"
"ESPAÑA","PONTEVEDRA","COTOBADE"
"ESPAÑA","AVILA","PIEDRALAVES"
"ESPAÑA","LUGO","RIBADEO"
"ISRAEL","HADAROM","KIRYAT_GAT"
"MEXICO","CAMPECHE","CAMPECHE"
"MALASIA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","GUARDIOLA_DE_BERGUEDA"
"ESPAÑA","GRANADA","HUETOR_VEGA"
" ","BUENOS AIRES","GENERAL PUEYRREDON"
"ESPAÑA","GUIPUZCOA","SORALUZE/PLACENCIA_DE_ARMAS"
"ESPAÑA","BARCELONA","SANT_LLORENÇ_SAVALL"
"REINO_UNIDO","LAMBETH","SIN_INFORMAR"
"RUSIA","ROSTOV","SIN_INFORMAR"
"MEXICO","YUCATAN","PROGRESO"
"BRASIL","SAO_PAULO","RIBEIRãO_PRETO"
"ARGENTINA","LA_PAMPA","LIHUEL_CALEL"
"HONG_KONG","HONG_KONG_(GENERAL)","SIN_INFORMAR"
"URUGUAY","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","LUGO","LUGO"
"ESPAÑA","GIRONA","CALONGE"
"ESPAÑA","ASTURIAS","PILOÑA"
"ESPAÑA","MADRID","MORALZARZAL"
"MARRUECOS","TETOUAN","SIN_INFORMAR"
"JAPON","AOMORI","SIN_INFORMAR"
"BRASIL","RIO_DE_JANEIRO","NOVA_FRIBURGO"
"ESPAÑA","TENERIFE","SAUZAL__EL"
" ","CHUBUT","ESCALANTE"
"ESPAÑA","LA_RIOJA","SOJUELA"
"ESPAÑA","GUIPUZCOA","URRETXU"
"ESPAÑA","LLEIDA","GOLMÉS"
"ARGENTINA","ZUID-HOLLAND","SIN_INFORMAR"
"REINO_UNIDO","FALKIRK","SIN_INFORMAR"
"BRASIL","PARANA","TELêMACO_BORBA"
"JAPON","NIIGATA","SIN_INFORMAR"
"ESPAÑA","MADRID","BOALO__EL"
"RUSIA","STAVROPOL","SIN_INFORMAR"
"ESPAÑA","CACERES","MALPARTIDA_DE_CACERES"
"ESPAÑA","ALMERIA","PULPI"
"ESPAÑA","TARRAGONA","SANT_JAUME_DELS_DOMENYS"
"REINO_UNIDO","AVON","SIN_INFORMAR"
"ESPAÑA","VALLADOLID","VALORIA_LA_BUENA"
"ESPAÑA","PALENCIA","SAN_CEBRIAN_DE_MUDA"
"ESPAÑA","LLEIDA","CASTELLÓ_DE_FARFANYA"
"LIECHTENSTEIN","MAUREN","SIN_INFORMAR"
"ESPAÑA","MADRID","CADALSO_DE_LOS_VIDRIOS"
" ","BUENOS AIRES","SAN NICOLAS"
"ESPAÑA","LEON","VEGA_DE_VALCARCE"
"ESPAÑA","LA_RIOJA","ANGUCIANA"
"REINO_UNIDO","SOUTHEND-ON-SEA","SIN_INFORMAR"
"ARGENTINA","SAN_JUAN","JáCHAL"
"ESPAÑA","LAS_PALMAS","SIN_INFORMAR"
"MEXICO","MEXICO","SIN_INFORMAR"
"ESPAÑA","BARCELONA","SANT_CUGAT_DEL_VALLES"
"MEXICO","JALISCO","TLAQUEPAQUE"
"BOLIVIA","POTOSI","ANTONIO_QUIJARRO"
"MEXICO","MORELOS","EMILIANO_ZAPATA"
"ESPAÑA","GUADALAJARA","SIGÜENZA"
"ESPAÑA","TARRAGONA","SANT_CARLES_DE_LA_RAPITA"
" ","BUENOS AIRES","BERISSO"
"ESPAÑA","GUADALAJARA","SIN_INFORMAR"
"ESPAÑA","CUENCA","VALVERDE_DE_JUCAR"
"ARGENTINA","RHEINLAND-PFALZ","SIN_INFORMAR"
"ESPAÑA","HUELVA","SAN_BARTOLOME_DE_LA_TORRE"
"ESPAÑA","NAVARRA","ESTERIBAR"
"ESPAÑA","GUADALAJARA","MOLINA_DE_ARAGON"
"REINO_UNIDO","SLOUGH","SIN_INFORMAR"
"INDONESIA","JAWA_BARAT","SIN_INFORMAR"
"ESPAÑA","NAVARRA","MILAGRO"
"BRASIL","PARA","SANTARéM"
"LIBANO","NABATIYE","CAZA_BINT_JBEIL"
"TANZANIA","KIGOMA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","TRENQUE_LAUQUEN"
"ARGENTINA","ENTRE_RIOS","PARANá"
"ARGENTINA","SANTA_CRUZ","LAGO_BUENOS_AIRES"
"ARGENTINA","BUENOS_AIRES","PINAMAR"
"ARGENTINA","SAN_LUIS","CHACABUCO_"
"ARGENTINA","CHUBUT","PASO_DE_INDIOS"
"ARGENTINA","BUENOS_AIRES","LAPRIDA"
"ARGENTINA","RIO_NEGRO","NUEVE_DE_JULIO"
"BELGICA","SIN_INFORMAR","SIN_INFORMAR"
"VENEZUELA","VARGAS","SIN_INFORMAR"
"ESPAÑA","TENERIFE","CANDELARIA"
"ARGENTINA","BUENOS_AIRES","CIUDAD_DE_BUENOS_AIRES"
"MEXICO","CAMPECHE","CARMEN"
"ESPAÑA","BARCELONA","CARDEDEU"
"CANADA","MANITOBA","SIN_INFORMAR"
"ESPAÑA","TERUEL","TERUEL"
"BOLIVIA","TARIJA","EUSTAQUIO_MéNDEZ"
"SUECIA","SODERMANLANDS_LAN","SIN_INFORMAR"
"ESPAÑA","MADRID","RIVAS_VACIAMADRID"
"VENEZUELA","TACHIRA","SIN_INFORMAR"
"JAPON","GUMMA","SIN_INFORMAR"
"REPUBLICA_DOMINICANA","SAN_PEDRO_DE_MACORIS","SIN_INFORMAR"
"CHILE","TARAPACA","SIN_INFORMAR"
"EMIRATOS_ARABES_UNIDOS","SHARJAH","SIN_INFORMAR"
"ESPAÑA","MADRID","VELILLA_DE_SAN_ANTONIO"
"MEXICO","MORELOS","TEPOZTLáN"
"ESPAÑA","GIRONA","BISBAL_D´EMPORDA__LA"
"ESPAÑA","HUESCA","SABIÑANIGO"
"MEXICO","MEXICO","LA_PAZ"
"ESLOVENIA","DOBROVA-HORJUL-POLHOV_GRADEC","SIN_INFORMAR"
"ESPAÑA","ORENSE","CASTRELO_DE_MIÑO"
"MEXICO","PUEBLA","HUAUCHINANGO"
"ESPAÑA","LAS_PALMAS","VEGA_DE_SAN_MATEO"
"NUEVA_ZELANDA","TAUPO","SIN_INFORMAR"
"ESPAÑA","VALENCIA","MONCADA"
"ESPAÑA","VALENCIA","MASSAMAGRELL"
"ESPAÑA","ALICANTE","ALBATERA"
"ESPAÑA","LA_CORUÑA","CEE"
"BRASIL","RIO_DE_JANEIRO","ITAGUAí"
"ESPAÑA","SEVILLA","HERRERA"
"MEXICO","JALISCO","TEPATITLáN_DE_MORELOS"
"ESPAÑA","BARCELONA","PUIG_REIG"
"ESPAÑA","BARCELONA","MONTESQUIU"
"MEXICO","MEXICO","CHICOLOAPAN"
"MEXICO","CHIAPAS","TAPACHULA"
"ESPAÑA","VALENCIA","BENIGANIM"
"MEXICO","SONORA","NAVOJOA"
"MEXICO","OAXACA","SAN_PEDRO_MIXTEPEC_-_DISTRITO_22_-"
"GRECIA","KERKIRA","SIN_INFORMAR"
"ESPAÑA","VIZCAYA","ARRATZU"
"ESPAÑA","NAVARRA","OLZA"
"BRASIL","MINAS_GERAIS","FORMIGA"
"OMAN","MASQAT","SIN_INFORMAR"
"SUDAN","SIN_INFORMAR","SIN_INFORMAR"
"MEXICO","HIDALGO","TIZAYUCA"
"ESPAÑA","AVILA","CASILLAS"
"ESPAÑA","GIRONA","VILAMACOLUM"
"ESPAÑA","GIRONA","ULLASTRET"
"ARGENTINA","SALTA","ORáN"
"ARGENTINA","MENDOZA","MALARGüE"
"CHILE","REGION_METROPOLITANA","SANTIAGO"
"BOLIVIA","TARIJA","CERCADO"
"BOLIVIA","POTOSI","MODESTO_OMISTE"
"MEXICO","PUEBLA","PUEBLA_DE_ZARAGOZA"
"JAPON","OKAYAMA","SIN_INFORMAR"
"ESPAÑA","PONTEVEDRA","VIGO"
"MEXICO","GUERRERO","TéCPAN_DE_GALEANA"
"ITALIA","ITALY_(GENERAL)","SIN_INFORMAR"
"ESPAÑA","MADRID","COLMENAR_VIEJO"
"BRASIL","PARANA","PARANAGUá"
"MEXICO","VERACRUZ-LLAVE","VERACRUZ"
"MEXICO","HIDALGO","NOPALA"
"ESPAÑA","GRANADA","PULIANAS"
"JAPON","CHIBA","SIN_INFORMAR"
"PERU","SAN_MARTIN","SIN_INFORMAR"
"ESPAÑA","PONTEVEDRA","LALIN"
"MEXICO","TAMAULIPAS","CIUDAD_MADERO"
"MEXICO","SONORA","GUAYMAS"
"ESPAÑA","LLEIDA","VALLFOGONA_DE_BALAGUER"
"ESPAÑA","JAEN","VILCHES"
"ESPAÑA","CANTABRIA","SAN_VICENTE_DE_LA_BARQUERA"
"BRASIL","PERNAMBUCO","PETROLINA"
"ARGENTINA","SANTA_FE","MORENO"
"ESPAÑA","LEON","ALIJA_DEL_INFANTADO"
"ESPAÑA","BARCELONA","GUALBA"
"ESPAÑA","BARCELONA","BIGUES_I_RIELLS"
"GUATEMALA","ALTA_VERAPAZ","SIN_INFORMAR"
"TURQUIA","ICEL","SIN_INFORMAR"
"CHILE","MAGALLANES_Y_DE_LA_ANTARTICA_CHILENA","ANTáRTICA_CHILENA"
"ESPAÑA","BADAJOZ","VILLALBA_DE_LOS_BARROS"
"ESLOVAQUIA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","CACERES","IBAHERNANDO"
"MEXICO","HIDALGO","ZEMPOALA"
"ARGENTINA","CHACO","NUEVE_DE_JULIO"
"MEXICO","VERACRUZ-LLAVE","BOCA_DEL_RíO"
"HONDURAS","FRANCISCO_MORAZAN","SIN_INFORMAR"
"BRASIL","ESPIRITO_SANTO","SIN_INFORMAR"
"PANAMA","BOCAS_DEL_TORO","SIN_INFORMAR"
"VENEZUELA","BOLIVAR","SIN_INFORMAR"
"ESPAÑA","NAVARRA","MURCHANTE"
"MEXICO","NAYARIT","SIN_INFORMAR"
"ESPAÑA","LAS_PALMAS","OLIVA__LA"
"ESPAÑA","GIRONA","PALS"
"MOZAMBIQUE","TETE","SIN_INFORMAR"
"ESPAÑA","BARCELONA","SANT_JUST_DESVERN"
"ESPAÑA","ALICANTE","SAN_FULGENCIO"
"ESPAÑA","LA_CORUÑA","OUTES"
"CANADA","YUKON_TERRITORY","SIN_INFORMAR"
"ESPAÑA","GRANADA","DURCAL"
"MEXICO","MEXICO","CUAUTITLáN"
"TAILANDIA","CHIANG_RAI","SIN_INFORMAR"
"ESPAÑA","ALICANTE","TOLLOS"
"ESPAÑA","CUENCA","YEMEDA"
"ESPAÑA","GIRONA","LLIVIA"
"ESPAÑA","GUIPUZCOA","AZPEITIA"
"ESPAÑA","BARCELONA","GIRONA"
"MEXICO","HIDALGO","ACTOPAN"
"ESPAÑA","NAVARRA","ANDOSILLA"
"ESPAÑA","CACERES","HOYOS"
"REINO_UNIDO","HIGHLAND","SIN_INFORMAR"
" ","RIO NEGRO","ADOLFO ALSINA"
"MEXICO","MEXICO","TEOTIHUACáN"
"REINO_UNIDO","WIRRAL","SIN_INFORMAR"
"ESPAÑA","BARCELONA","VILADECAVALLS"
"ESPAÑA","PONTEVEDRA","BUEU"
"ESPAÑA","VIZCAYA","ABANTO_Y_CIÉRVANA_ABANTO_ZIERBENA"
"ARGENTINA","BUENOS_AIRES","RAUCH"
"ARGENTINA","BUENOS_AIRES","ZáRATE"
"ARGENTINA","NEUQUEN","LáCAR"
"ARGENTINA","CORRIENTES","EMPEDRADO"
"ARGENTINA","NEUQUEN","LOS_LAGOS"
"ESTADOS_UNIDOS","TEXAS","SIN_INFORMAR"
"ESPAÑA","FORMENTERA","SIN_INFORMAR"
"JAPON","KANAGAWA","SIN_INFORMAR"
"LUXEMBURGO","LUXEMBOURG","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","RIUDOMS"
"ESPAÑA","LLEIDA","BELLVÍS"
"ESPAÑA","PONTEVEDRA","SALVATERRA_DE_MIÑO"
"KENIA","NAIROBI_AREA","SIN_INFORMAR"
"BRASIL","GOIAS","SIN_INFORMAR"
"BOLIVIA","SANTA_CRUZ","SANTISTEVAN"
"ESPAÑA","GRANADA","MOTRIL"
"ESPAÑA","CASTELLON","ALMAZORA/ALMASSORA"
"ESPAÑA","NAVARRA","VILLAVA"
"ESPAÑA","MALLORCA","BANYALBUFAR"
"ESPAÑA","ALICANTE","MONFORTE_DEL_CID"
"ESPAÑA","NAVARRA","ANCIN"
"REPUBLICA_POPULAR_CHINA","HUBEI","SIN_INFORMAR"
"CHILE","MAULE","LINARES"
"ESPAÑA","GRANADA","VEGAS_DEL_GENIL"
"BAHAMAS","FREEPORT","SIN_INFORMAR"
"ESPAÑA","GIRONA","LLANÇA"
"ESPAÑA","GIRONA","VILAFANT"
"ESPAÑA","GRANADA","PURULLENA"
"ESPAÑA","TARRAGONA","VALLMOLL"
"GUATEMALA","CHIMALTENANGO","SIN_INFORMAR"
"CHIPRE","NICOSIA","KAIMAKLI"
"ESPAÑA","JAEN","CAZORLA"
"ESPAÑA","TARRAGONA","VIMBODI"
"ESPAÑA","CADIZ","ZAHARA_DE_LA_SIERRA"
"GUATEMALA","IZABAL","SIN_INFORMAR"
"ARGENTINA","SAN_JUAN","SAN_JUAN_CAPITAL_"
"ARGENTINA","SALTA","CERRILLOS"
"ARGENTINA","BUENOS_AIRES","CORONEL_DORREGO"
"ARGENTINA","BUENOS_AIRES","CARLOS_TEJEDOR"
"ESPAÑA","MURCIA","SIN_INFORMAR"
"REINO_UNIDO","BRISTOL,_CITY_OF","SIN_INFORMAR"
"REPUBLICA_DOMINICANA","SAN_JUAN","SIN_INFORMAR"
"REINO_UNIDO","WILTSHIRE","SIN_INFORMAR"
"COLOMBIA","BOLIVAR","SIN_INFORMAR"
"FRANCIA","AUVERGNE","SIN_INFORMAR"
"ESPAÑA","SEVILLA","ECIJA"
"ISRAEL","HAMERKAZ","SIN_INFORMAR"
"MEXICO","YUCATAN","SIN_INFORMAR"
"JAPON","OSAKA","SIN_INFORMAR"
"NUEVA_ZELANDA","WAIKATO","SIN_INFORMAR"
"EGIPTO","AL_ISKANDARIYAH","SIN_INFORMAR"
"ESPAÑA","MALAGA","RONDA"
"ESPAÑA","MADRID","POZUELO_DEL_REY"
"ESPAÑA","NAVARRA","ANSOAIN"
"FILIPINAS","LIPA","SIN_INFORMAR"
"ESPAÑA","VIZCAYA","ZARATAMO"
"BRASIL","AMAZONAS","PARINTINS"
"ESPAÑA","ALBACETE","RODA__LA"
"ESPAÑA","CORDOBA","PALMA_DEL_RIO"
"ESPAÑA","GUIPUZCOA","PASAIA"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","TRES_DE_FEBRERO"
"ESPAÑA","TOLEDO","SEVILLEJA_DE_LA_JARA"
"ESPAÑA","CACERES","VILLANUEVA_DE_LA_VERA"
"BRASIL","SANTA_CATARINA","RIO_DO_SUL"
"JAPON","MIYAGI","SIN_INFORMAR"
"ESPAÑA","TOLEDO","CAMARENA"
"ESPAÑA","VALENCIA","RAFELBUÑOL"
"BIELORRUSIA","BRESTSKAYA_VOBLASTS","SIN_INFORMAR"
"MEXICO","SAN_LUIS_POTOSI","XILITLA"
"ESPAÑA","SALAMANCA","PELABRAVO"
"VENEZUELA","APURE","SIN_INFORMAR"
"ESPAÑA","PALENCIA","FUENTES_DE_NAVA"
"MEXICO","GUERRERO","IGUALA_DE_LA_INDEPENDENCIA"
"REINO_UNIDO","FIFE","SIN_INFORMAR"
"REPUBLICA_POPULAR_CHINA","ANHUI","SIN_INFORMAR"
"ARGENTINA","CORRIENTES","COMANDANTE_FERNáNDEZ"
"ESPAÑA","TOLEDO","HORMIGOS"
"REPUBLICA_POPULAR_CHINA","SHAANXI","SIN_INFORMAR"
"BELICE","CAYO","SIN_INFORMAR"
"ESPAÑA","ALBACETE","VILLALGORDO_DEL_JUCAR"
"INDONESIA","BANTEN","SIN_INFORMAR"
"ESPAÑA","MADRID","VILLAMANTILLA"
"REPUBLICA_CHECA","KRALOVEHRADECKY_KRAJ","SIN_INFORMAR"
"REPUBLICA_DOMINICANA","DAJABON","SIN_INFORMAR"
"ESPAÑA","MALAGA","CUEVAS_BAJAS"
"UCRANIA","KHERSONS_KA_OBLAST","SIN_INFORMAR"
"ESPAÑA","SALAMANCA","SANTIBAÑEZ_DE_BEJAR"
"ESPAÑA","VALENCIA","SAN_JUAN_DE_ENOVA"
"ESPAÑA","ZARAGOZA","NOVALLAS"
"ESPAÑA","TENERIFE","GUANCHA__LA"
"ARGENTINA","CHACO","VEINTICINCO_DE_MAYO"
"ARGENTINA","BUENOS_AIRES","SAN_ISIDRO"
"ARGENTINA","ENTRE_RIOS","FEDERAL"
"ARGENTINA","LA_PAMPA","RANCUL"
"ARGENTINA","SALTA","SAN_CARLOS"
"CHILE","COQUIMBO","ELQUI"
"SUIZA","BASEL-LANDSCHAFT","SIN_INFORMAR"
"ESPAÑA","MALLORCA","MANACOR"
"ESPAÑA","MALLORCA","SÓLLER"
"ESPAÑA","GUADALAJARA","VILLANUEVA_DE_LA_TORRE"
"ESTADOS_UNIDOS","DELAWARE","SIN_INFORMAR"
"ESPAÑA","BADAJOZ","TORRE_DE_MIGUEL_SESMERO"
"ESPAÑA","CANTABRIA","PIELAGOS"
"URUGUAY","ARTIGAS","SIN_INFORMAR"
"COLOMBIA","TOLIMA","SIN_INFORMAR"
"REINO_UNIDO","NORTH_SOMERSET","SIN_INFORMAR"
"SANTA_LUCIA","GROS-ISLET","SIN_INFORMAR"
"BRASIL","SAO_PAULO","JUNDIAí"
" ","JUJUY","LEDESMA"
"ESPAÑA","SEVILLA","LORA_DEL_RIO"
"HONDURAS","COPAN","SIN_INFORMAR"
"MEXICO","VERACRUZ-LLAVE","POZA_RICA_DE_HIDALGO"
"ESPAÑA","SORIA","BURGO_DE_OSMA_CIUDAD_DE_OSMA"
"ESPAÑA","VALENCIA","SOLLANA"
"ESPAÑA","MALAGA","FRIGILIANA"
"ESPAÑA","CANTABRIA","PENAGOS"
"BRASIL","SAO_PAULO","LIMEIRA"
"ESPAÑA","BARCELONA","VALLBONA_D´ANOIA"
"ESPAÑA","VALENCIA","ALCUDIA__L´"
"MEXICO","MEXICO","CHAPULTEPEC"
"ESPAÑA","SALAMANCA","CIUDAD_RODRIGO"
"ESPAÑA","CUENCA","CAMPILLO_DE_ALTOBUEY"
"ESPAÑA","CORDOBA","GUADALCAZAR"
"ESPAÑA","BARCELONA","HOSTALETS_DE_PIEROLA__ELS"
" ","JUJUY","SANTA CATALINA"
"MEXICO","TABASCO","MACUSPANA"
"ESPAÑA","LLEIDA","LLADURS"
"ESPAÑA","ORENSE","CARBALLEDA_DE_AVIA"
"ESPAÑA","HUESCA","ALMUDEVAR"
"ESPAÑA","GIRONA","DARNIUS"
"ESPAÑA","HUESCA","COLUNGO"
"ARGENTINA","SANTA_CRUZ","GüER_AIKE"
"ARGENTINA","ENTRE_RIOS","SAN_JOSé_DE_FELICIANO"
"CHILE","REGION_METROPOLITANA","CORDILLERA"
"ESPAÑA","MALAGA","MANILVA"
"ESPAÑA","PONTEVEDRA","SANXENXO"
"ESPAÑA","ALICANTE","JAVEA"
"ESPAÑA","VALENCIA","BUÑOL"
"ARGENTINA","MENDOZA","GENERAL_LAS_HERAS"
"ESPAÑA","MADRID","SAN_SEBASTIAN_DE_LOS_REYES"
"ESPAÑA","BARCELONA","TONA"
"ESPAÑA","MALLORCA","CAMPOS"
"HONDURAS","CORTES","SIN_INFORMAR"
" ","CIUDAD AUTONOMA DE BS AS","COMUNA 4"
"URUGUAY","LAVALLEJA","SIN_INFORMAR"
"ESPAÑA","LUGO","VILALBA"
"FILIPINAS","MANILA","SIN_INFORMAR"
"ESPAÑA","TENERIFE","VILAFLOR"
"HOLANDA","GELDERLAND","SIN_INFORMAR"
"BOTSUANA","SOUTH-EAST","SIN_INFORMAR"
"ESPAÑA","CACERES","SIN_INFORMAR"
"CANADA","NEW_BRUNSWICK","SIN_INFORMAR"
"REINO_UNIDO","NORFOLK","SIN_INFORMAR"
"ESPAÑA","LEON","CAMPONARAYA"
"ESPAÑA","JAEN","MANCHA_REAL"
"ESPAÑA","GIRONA","SAUS"
"CHILE","MAULE","SIN_INFORMAR"
"BRASIL","SAO_PAULO","ARARAQUARA"
"ISRAEL","TEL_AVIV","JOLóN"
" ","BUENOS AIRES","CAÑUELAS"
"ESPAÑA","LEON","GARRAFE_DE_TORIO"
"ISRAEL","HAZAFON","NAHARIYA"
"REINO_UNIDO","FLINTSHIRE","SIN_INFORMAR"
"ESPAÑA","NAVARRA","TAFALLA"
"ESPAÑA","TARRAGONA","SANTA_OLIVA"
"MEXICO","MEXICO","TLALMANALCO"
"ARGENTINA","SAN_LUIS","JUNíN"
"ESPAÑA","TENERIFE","TAZACORTE"
"MEXICO","NUEVO_LEON","GARCíA"
"ESTADOS_UNIDOS","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SANTIAGO_DEL_ESTERO","ROBLES"
"ARGENTINA","SANTA_FE","LAS_COLONIAS"
"ARGENTINA","CATAMARCA","ANTOFAGASTA_DE_LA_SIERRA"
"COLOMBIA","ANTIOQUIA","SIN_INFORMAR"
"BRASIL","SAO_PAULO","CAMPINAS"
"ARGENTINA","LA_PAMPA","CURACó"
"HOLANDA","ZUID-HOLLAND","SIN_INFORMAR"
"ESPAÑA","BARCELONA","VILAFRANCA_DEL_PENEDES"
"ESPAÑA","TARRAGONA","CONSTANTI"
"ESPAÑA","MADRID","TORREJON_DE_ARDOZ"
"EMIRATOS_ARABES_UNIDOS","ABU_DHABI","SIN_INFORMAR"
"VIETNAM","HANOI","SIN_INFORMAR"
"MALASIA","SELANGOR","SIN_INFORMAR"
"REINO_UNIDO","CAMBRIDGESHIRE","SIN_INFORMAR"
"GUATEMALA","SOLOLA","SIN_INFORMAR"
"INDIA","TAMIL_NADU","SIN_INFORMAR"
"ESPAÑA","ALICANTE","BENIARBEIG"
"ESPAÑA","ALICANTE","BENISSA"
"SUDAFRICA","SIN_INFORMAR","SIN_INFORMAR"
